1.175296181805163910e-08,1.907242756131469932e-08,1.457313527925694992e-08,1.121842432374624064e-08,9.266667690934452352e-09,1.244452066487856070e-08,9.574677102693888379e-09,8.845025878342979657e-09,6.454009240191014257e-09,6.436418182833378302e-09,1.000129489675668543e-08,4.601199103487113788e-09,4.131386978757584985e-09,1.410105251371766569e-08,6.128209816236984064e-09,4.810819544614518613e-09,4.615958549585813095e-09,5.061094864396260727e-09,7.022201404608980517e-09,5.942263630618393972e-09,7.614988549127557241e-09,9.284606988536094512e-09,4.951506141823337025e-09
4.215853474041940992e-05,2.440615628181564732e-05,1.241867538794391739e-05,3.873885782250572430e-06,4.048326452056894020e-06,6.202157803618699145e-06,8.559051453465705390e-06,9.551496637918619435e-06,5.414499850185676742e-05,4.544241371861182849e-05,2.223766820527946274e-05,5.053871868985510837e-05,8.502249787253162019e-06,2.849471190642824620e-06,5.363227324471014706e-05,1.612840759766153353e-06,2.552636621686182758e-06,2.379388103795307034e-05,1.458066480302147686e-06,1.675811923832305013e-06,2.116353045464924106e-06,2.033448561337232783e-06,1.971847209706891298e-06
2.386903365693441426e-10,2.207150849999619120e-10,4.354874855115136814e-11,1.233995050998250613e-10,1.787134939796417506e-10,1.997420185534989517e-10,3.108453997647324099e-10,1.194452950066362535e-10,3.270076702262874084e-10,2.846803625437881034e-10,2.737797246501434169e-10,3.800239104490395887e-10,1.495461362015772030e-10,2.936470630093453633e-10,3.676712738929985338e-10,2.608293015566794170e-10,1.540574970268004759e-10,1.605441074261646096e-10,1.843874357336178985e-10,3.877975486410662681e-10,2.542577847238155769e-10,1.933331168587765162e-10,2.474664430972045993e-10
1.011789318820716842e-04,1.115439781510417711e-04,3.109967204028467672e-05,2.764813092283202752e-05,6.980038463901467899e-05,6.802473667198502137e-05,1.837394088132876763e-04,8.936879822729531316e-05,2.280599977720115443e-05,9.885861118018611287e-05,1.370839131991436388e-04,1.075199547696150927e-04,1.737125195258250223e-04,9.279559928878374061e-05,1.245945359180763079e-04,5.722525593170530768e-05,2.963110274316198853e-05,2.651948770487561123e-05,6.879578559244319707e-05,1.592036602376588567e-04,7.556439057262857081e-05,5.048140285631896233e-05,1.281637848225234972e-04
6.872729944840727523e-03,4.982728736147594775e-03,3.093097699247009634e-03,5.724408337716366431e-03,8.096950786697063723e-03,1.071902088248255676e-02,6.385548688634241216e-03,7.052599067949872833e-03,1.216719236253632763e-03,1.873807730683149306e-03,1.681639295980525209e-03,2.907983009142422332e-03,2.409881487179222313e-03,5.470879412052154223e-03,6.478477441844987528e-03,1.481963319988457636e-02,4.120073549517649404e-03,5.491628483855870435e-03,2.656360465486275364e-03,1.013877461915968677e-02,5.677754908363114895e-03,1.334828034448559859e-02,1.194047854019654811e-02
1.631762280919145727e-02,1.079600835654996246e-02,1.566827619223684284e-02,6.426982463478062707e-03,1.187576816226741314e-02,1.398926703769789483e-02,1.137905965372396425e-03,1.633162306793196905e-02,1.547553264448539578e-03,3.627675849559182895e-03,1.898388164337377892e-03,3.846087462327041871e-03,7.280891318003013951e-03,1.265146557606076395e-02,4.075512330797609675e-03,1.613439635968752853e-03,4.888606033615866368e-03,6.375971188871582679e-03,1.051730417735283890e-02,1.627718136721491293e-02,6.076096567006943582e-03,1.458819864421898385e-02,7.457306658437310234e-03
9.930988049149975724e-03,2.577135361540363462e-02,1.469046303708129893e-02,1.766521108227415288e-02,1.994906928270098051e-02,3.619675343255085442e-02,1.683272298395091515e-02,2.434650517235047162e-02,1.409190155756607360e-02,1.019171193822116482e-02,1.172894372584882064e-02,1.539619379075794943e-02,2.471591476988777708e-02,3.848084323239083816e-03,1.896953360581825343e-02,3.481252125085566168e-02,1.851109709293563554e-02,1.523474489891460740e-02,2.170216860717906829e-02,3.113981701712942307e-02,2.193759367761275239e-02,1.575113587831681108e-02,4.492063891386623847e-02
5.201547409692266655e+01,5.223026551413691720e+01,1.839071684809563223e+01,1.321351051159992807e+01,3.648451792426698148e+01,4.566094981578210366e+01,1.933661928239965633e+01,5.945020063820439304e+01,1.033678425563426018e+01,3.967700655347384497e+01,2.421237889172933677e+01,4.261722967609347990e+01,1.372284723176650232e+02,6.788369425854829053e+00,4.180466870774307608e+01,5.742349473345234401e+01,5.291377198070613730e+01,2.008940299277501751e+01,4.276455600921830325e+01,3.279193018365267420e+01,5.222266936907553969e+01,1.339639734904442321e+02,6.278767651246374726e+01
